,Eg,FWHM,Eff_tot,FE,SE,DE,c511
676,6820.0,0.72,1.0946,139250.0,75493.0,10845.0,68447.0
677,6830.0,0.71989,1.094,138180.0,75794.0,10998.0,68582.0
678,6840.0,0.71978,1.0949,138700.0,75459.0,11028.0,68900.0
679,6850.0,0.71967,1.0971,138080.0,75987.0,10770.0,68700.0
680,6860.0,0.71956,1.0963,138660.0,75681.0,10928.0,69198.0
681,6870.0,0.71945,1.0977,138810.0,76113.0,10866.0,69290.0
682,6880.0,0.71934,1.097,138830.0,75977.0,10822.0,68794.0
683,6890.0,0.71923,1.0966,137980.0,76096.0,11118.0,69697.0
684,6900.0,0.71912,1.0972,138790.0,76018.0,10994.0,70014.0
685,6910.0,0.71902,1.097,138460.0,76488.0,11244.0,69777.0
686,6920.0,0.71891,1.098,138950.0,76452.0,11049.0,69790.0
687,6930.0,0.7188,1.0992,138860.0,76912.0,11158.0,70124.0
688,6940.0,0.7187,1.0998,137710.0,77006.0,11142.0,69926.0
689,6950.0,0.71859,1.1,138160.0,76608.0,11020.0,70695.0
690,6960.0,0.71848,1.0995,138340.0,76500.0,11100.0,70636.0
691,6970.0,0.71838,1.1014,139140.0,76754.0,11154.0,70933.0
692,6980.0,0.71827,1.1022,138190.0,77123.0,11118.0,70816.0
693,6990.0,0.71817,1.1018,138570.0,76983.0,11132.0,71324.0
694,7000.0,0.71806,1.1029,138180.0,76858.0,11200.0,70775.0
695,7010.0,0.71796,1.1026,138680.0,77451.0,11362.0,71202.0
696,7020.0,0.71785,1.1019,138310.0,77503.0,11225.0,71017.0
697,7030.0,0.71775,1.1026,139030.0,77920.0,11274.0,71618.0
698,7040.0,0.71764,1.1023,138080.0,77094.0,11360.0,71529.0
699,7050.0,0.71754,1.1032,137740.0,77958.0,10957.0,71478.0
700,7060.0,0.71744,1.1026,138410.0,77438.0,11203.0,71660.0
701,7070.0,0.71733,1.1048,138940.0,77897.0,11416.0,72718.0
702,7080.0,0.71723,1.1051,138080.0,77876.0,11107.0,72291.0
703,7090.0,0.71713,1.1056,138660.0,77626.0,11434.0,72212.0
704,7100.0,0.71703,1.106,138380.0,77917.0,11085.0,72444.0
705,7110.0,0.71692,1.1044,138100.0,77906.0,11280.0,72490.0
706,7120.0,0.71682,1.1057,138920.0,78591.0,11218.0,73204.0
707,7130.0,0.71672,1.1059,138220.0,78025.0,11178.0,73088.0
708,7140.0,0.71662,1.1057,138550.0,78251.0,11353.0,72666.0
709,7150.0,0.71652,1.1068,138470.0,78015.0,11339.0,73279.0
710,7160.0,0.71642,1.1081,138030.0,78330.0,11312.0,73950.0
711,7170.0,0.71632,1.1078,138210.0,78435.0,11216.0,73686.0
712,7180.0,0.71622,1.1073,138360.0,78997.0,11174.0,73182.0
713,7190.0,0.71612,1.1083,138310.0,78648.0,11229.0,73950.0
714,7200.0,0.71602,1.1087,137730.0,78840.0,11246.0,74167.0
715,7210.0,0.71592,1.1091,138380.0,78764.0,11364.0,74530.0
716,7220.0,0.71582,1.1099,138250.0,79053.0,11420.0,74388.0
717,7230.0,0.71572,1.1108,138360.0,79114.0,11410.0,74354.0
718,7240.0,0.71562,1.1115,138400.0,78836.0,11304.0,74324.0
719,7250.0,0.71553,1.1106,138490.0,79226.0,11210.0,74374.0
720,7260.0,0.71543,1.1119,138380.0,79501.0,11410.0,74796.0
721,7270.0,0.71533,1.1124,138240.0,79257.0,11472.0,75316.0
722,7280.0,0.71523,1.1118,138480.0,79314.0,11540.0,74918.0
723,7290.0,0.71514,1.1133,139160.0,79018.0,11393.0,74866.0
724,7300.0,0.71504,1.1143,138220.0,79522.0,11592.0,75430.0
725,7310.0,0.71494,1.1132,138790.0,79010.0,11417.0,75616.0
726,7320.0,0.71485,1.115,137830.0,80458.0,11326.0,75791.0
727,7330.0,0.71475,1.1138,137960.0,79493.0,11220.0,75962.0
728,7340.0,0.71465,1.1153,138420.0,80076.0,11680.0,75898.0
729,7350.0,0.71456,1.1167,138020.0,80152.0,11466.0,76353.0
730,7360.0,0.71446,1.1145,138110.0,79682.0,11566.0,75938.0
731,7370.0,0.71437,1.1154,138100.0,79294.0,11384.0,76149.0
732,7380.0,0.71427,1.1176,138020.0,79952.0,11686.0,76552.0
733,7390.0,0.71418,1.1169,137940.0,80694.0,11582.0,76972.0
734,7400.0,0.71409,1.1165,138680.0,80374.0,11572.0,76364.0
735,7410.0,0.71399,1.1173,137580.0,80384.0,11461.0,76938.0
736,7420.0,0.7139,1.1187,138170.0,80609.0,11346.0,76838.0
737,7430.0,0.7138,1.1195,137600.0,81032.0,11426.0,76663.0
738,7440.0,0.71371,1.119,137870.0,80440.0,11374.0,77648.0
739,7450.0,0.71362,1.1183,138060.0,80797.0,11576.0,77588.0
740,7460.0,0.71352,1.121,138860.0,81120.0,11521.0,77650.0
741,7470.0,0.71343,1.1187,139010.0,80792.0,11518.0,77643.0
742,7480.0,0.71334,1.1199,137250.0,81024.0,11703.0,78536.0
743,7490.0,0.71325,1.1194,138140.0,80854.0,11440.0,77964.0
744,7500.0,0.71316,1.1224,137920.0,81432.0,11672.0,78598.0
745,7510.0,0.71306,1.1234,137960.0,81038.0,11745.0,78624.0
746,7520.0,0.71297,1.1204,137840.0,81180.0,11825.0,78698.0
747,7530.0,0.71288,1.1231,137780.0,81386.0,11613.0,79155.0
748,7540.0,0.71279,1.1247,138340.0,80771.0,11745.0,79802.0
749,7550.0,0.7127,1.1236,138410.0,81550.0,11750.0,79316.0
750,7560.0,0.71261,1.1248,138510.0,81746.0,11726.0,79540.0
751,7570.0,0.71252,1.1253,137630.0,82012.0,11616.0,80189.0
752,7580.0,0.71243,1.1241,137800.0,81904.0,11666.0,78890.0
753,7590.0,0.71234,1.1241,138750.0,81168.0,11677.0,79614.0
754,7600.0,0.71225,1.1252,137800.0,81414.0,11780.0,79681.0
755,7610.0,0.71216,1.1245,137940.0,81672.0,11750.0,79998.0
756,7620.0,0.71207,1.1277,137720.0,81878.0,11894.0,79962.0
757,7630.0,0.71198,1.1246,137960.0,81937.0,11600.0,79526.0
758,7640.0,0.71189,1.1274,138340.0,81722.0,11907.0,80336.0
759,7650.0,0.71181,1.1284,137970.0,82379.0,11790.0,80654.0
760,7660.0,0.71172,1.1273,138320.0,82093.0,12087.0,80580.0
761,7670.0,0.71163,1.1284,137920.0,82024.0,11650.0,80931.0
762,7680.0,0.71154,1.1293,138060.0,82025.0,11829.0,80490.0
763,7690.0,0.71145,1.128,137980.0,82181.0,11774.0,80550.0
764,7700.0,0.71137,1.1298,137420.0,82513.0,11602.0,81330.0
765,7710.0,0.71128,1.1298,137980.0,82686.0,11587.0,81281.0
766,7720.0,0.71119,1.1308,137890.0,82761.0,11850.0,81660.0
767,7730.0,0.71111,1.1303,137850.0,82704.0,11944.0,81174.0
768,7740.0,0.71102,1.1299,137800.0,82642.0,11972.0,81594.0
769,7750.0,0.71093,1.1321,137940.0,82692.0,12153.0,82448.0
770,7760.0,0.71085,1.1319,137470.0,83129.0,12004.0,81940.0
771,7770.0,0.71076,1.1337,138060.0,82618.0,11964.0,82537.0
772,7780.0,0.71068,1.1314,137880.0,82434.0,11904.0,82512.0
773,7790.0,0.71059,1.1325,137790.0,83421.0,11930.0,82136.0
774,7800.0,0.71051,1.1344,138540.0,83115.0,11930.0,83060.0
775,7810.0,0.71042,1.1343,137970.0,83518.0,11964.0,82917.0
776,7820.0,0.71034,1.1338,137660.0,83461.0,11952.0,83172.0
777,7830.0,0.71025,1.1359,137720.0,82986.0,11910.0,83280.0
778,7840.0,0.71017,1.133,137360.0,83356.0,11856.0,82850.0
779,7850.0,0.71008,1.1379,137960.0,83198.0,12160.0,83368.0
780,7860.0,0.71,1.1366,137180.0,83416.0,12060.0,83444.0
781,7870.0,0.70992,1.1353,137730.0,83332.0,11996.0,83427.0
782,7880.0,0.70983,1.1354,137810.0,83869.0,12150.0,84019.0
783,7890.0,0.70975,1.1357,137420.0,83740.0,12030.0,83665.0
784,7900.0,0.70967,1.1387,137790.0,84285.0,11898.0,83764.0
785,7910.0,0.70958,1.1381,137030.0,83962.0,11945.0,84205.0
786,7920.0,0.7095,1.1385,138020.0,83688.0,12168.0,84048.0
787,7930.0,0.70942,1.1392,137490.0,84406.0,12177.0,84431.0
788,7940.0,0.70934,1.1405,137190.0,84186.0,12123.0,84680.0
789,7950.0,0.70925,1.1393,137570.0,84030.0,12025.0,84494.0
790,7960.0,0.70917,1.1395,137140.0,83924.0,12388.0,84758.0
791,7970.0,0.70909,1.1389,137000.0,84300.0,11835.0,84724.0
792,7980.0,0.70901,1.1405,137450.0,84384.0,12188.0,85892.0
793,7990.0,0.70893,1.1412,137760.0,84342.0,12210.0,85207.0
794,8000.0,0.70885,1.1405,137490.0,84720.0,12071.0,85552.0
795,8010.0,0.70876,1.1421,137300.0,84607.0,12024.0,85035.0
796,8020.0,0.70868,1.1416,137370.0,84401.0,12152.0,85706.0
797,8030.0,0.7086,1.1409,137080.0,84544.0,12261.0,85802.0
798,8040.0,0.70852,1.141,137680.0,84094.0,12066.0,86002.0
799,8050.0,0.70844,1.1429,137000.0,84497.0,12169.0,86378.0
800,8060.0,0.70836,1.1437,137230.0,84664.0,12133.0,86558.0
801,8070.0,0.70828,1.1448,137580.0,85454.0,12211.0,86793.0
802,8080.0,0.7082,1.1434,137070.0,84962.0,11992.0,86358.0
803,8090.0,0.70812,1.1453,137070.0,84938.0,12048.0,86862.0
804,8100.0,0.70805,1.1462,137760.0,85340.0,11995.0,86831.0
805,8110.0,0.70797,1.1455,137110.0,84742.0,12109.0,87407.0
806,8120.0,0.70789,1.1454,137110.0,85102.0,12251.0,87182.0
807,8130.0,0.70781,1.1466,137550.0,84804.0,12320.0,87576.0
808,8140.0,0.70773,1.1466,137820.0,85055.0,12158.0,87500.0
809,8150.0,0.70765,1.1468,137200.0,85403.0,11976.0,87629.0
810,8160.0,0.70757,1.1486,137180.0,85416.0,12156.0,88124.0
811,8170.0,0.7075,1.1475,137130.0,84840.0,12180.0,87557.0
812,8180.0,0.70742,1.15,137140.0,85529.0,12171.0,88115.0
813,8190.0,0.70734,1.148,137230.0,85374.0,12418.0,88026.0
814,8200.0,0.70726,1.1481,136760.0,85652.0,12368.0,88078.0
815,8210.0,0.70719,1.1476,136410.0,85232.0,12074.0,88333.0
816,8220.0,0.70711,1.1495,137290.0,85562.0,12229.0,88855.0
817,8230.0,0.70703,1.1525,137420.0,85799.0,12178.0,88650.0
818,8240.0,0.70696,1.15,137170.0,85992.0,12178.0,89069.0
819,8250.0,0.70688,1.151,137190.0,85737.0,12344.0,89132.0
820,8260.0,0.7068,1.1514,136770.0,85180.0,12274.0,89457.0
821,8270.0,0.70673,1.1529,137340.0,86264.0,12471.0,89390.0
822,8280.0,0.70665,1.154,137350.0,85860.0,12106.0,89444.0
823,8290.0,0.70658,1.1514,137140.0,85772.0,12390.0,89781.0
824,8300.0,0.7065,1.1513,136970.0,86201.0,12127.0,89740.0
825,8310.0,0.70643,1.1532,136410.0,86473.0,12177.0,89568.0
826,8320.0,0.70635,1.1546,136530.0,86691.0,12365.0,90090.0
827,8330.0,0.70628,1.1556,136870.0,85893.0,12324.0,90088.0
828,8340.0,0.7062,1.1544,137150.0,85826.0,12344.0,90934.0
829,8350.0,0.70613,1.154,137100.0,86492.0,12563.0,91502.0
830,8360.0,0.70605,1.1549,137020.0,86220.0,12440.0,90514.0
831,8370.0,0.70598,1.1557,136830.0,86412.0,12208.0,91104.0
832,8380.0,0.7059,1.155,136670.0,85990.0,12229.0,91014.0
833,8390.0,0.70583,1.1557,137300.0,86169.0,12344.0,90896.0
834,8400.0,0.70576,1.1564,136650.0,86171.0,12285.0,90998.0
835,8410.0,0.70568,1.1576,136910.0,86692.0,12309.0,91540.0
836,8420.0,0.70561,1.1569,136910.0,86350.0,12462.0,91446.0
837,8430.0,0.70554,1.1569,136410.0,86565.0,12365.0,92133.0
838,8440.0,0.70546,1.1581,136490.0,87058.0,12494.0,91791.0
839,8450.0,0.70539,1.1577,136280.0,86534.0,12210.0,92094.0
840,8460.0,0.70532,1.1581,136680.0,86487.0,12292.0,92251.0
841,8470.0,0.70525,1.1601,136450.0,87130.0,12271.0,92859.0
842,8480.0,0.70517,1.1594,137040.0,87192.0,12342.0,92943.0
843,8490.0,0.7051,1.1597,136180.0,87002.0,12327.0,92596.0
844,8500.0,0.70503,1.1618,136320.0,87159.0,12407.0,93005.0
845,8510.0,0.70496,1.1609,136630.0,87053.0,12490.0,93130.0
846,8520.0,0.70488,1.1618,136520.0,87162.0,12650.0,93158.0
847,8530.0,0.70481,1.1612,136430.0,87213.0,12542.0,93195.0
848,8540.0,0.70474,1.1614,136380.0,87480.0,12522.0,93411.0
849,8550.0,0.70467,1.1614,136080.0,87037.0,12364.0,93326.0
850,8560.0,0.7046,1.1623,136560.0,87418.0,12433.0,93294.0
851,8570.0,0.70453,1.1636,136520.0,87842.0,12486.0,93940.0
852,8580.0,0.70446,1.1649,136970.0,87015.0,12582.0,94343.0
853,8590.0,0.70439,1.1622,136080.0,87379.0,12460.0,93622.0
854,8600.0,0.70432,1.1622,136190.0,87348.0,12425.0,94144.0
855,8610.0,0.70425,1.1644,136840.0,87669.0,12657.0,94562.0
856,8620.0,0.70418,1.1645,137410.0,87693.0,12444.0,93504.0
857,8630.0,0.70411,1.1661,136470.0,87475.0,12635.0,94950.0
858,8640.0,0.70404,1.1675,136340.0,87857.0,12427.0,94786.0
859,8650.0,0.70397,1.1674,136740.0,87670.0,12822.0,94847.0
860,8660.0,0.7039,1.1658,136060.0,88504.0,12544.0,95048.0
861,8670.0,0.70383,1.1659,136390.0,87660.0,12426.0,94996.0
862,8680.0,0.70376,1.1657,135270.0,87734.0,12652.0,95368.0
863,8690.0,0.70369,1.1694,136550.0,88526.0,12370.0,95893.0
864,8700.0,0.70362,1.1679,136080.0,87942.0,12671.0,95830.0
865,8710.0,0.70355,1.1685,136010.0,88468.0,12573.0,96130.0
866,8720.0,0.70348,1.1677,136720.0,88016.0,12537.0,95181.0
867,8730.0,0.70342,1.168,136270.0,88037.0,12660.0,95944.0
868,8740.0,0.70335,1.1686,136830.0,88288.0,12675.0,96201.0
869,8750.0,0.70328,1.1687,136560.0,87478.0,12534.0,96420.0
870,8760.0,0.70321,1.1712,136470.0,87948.0,12472.0,96700.0
871,8770.0,0.70314,1.1722,135820.0,88370.0,12454.0,96064.0
872,8780.0,0.70308,1.1706,136000.0,87656.0,12464.0,96834.0
873,8790.0,0.70301,1.1733,135830.0,88913.0,12662.0,97787.0
874,8800.0,0.70294,1.1692,135440.0,88342.0,12535.0,96576.0
875,8810.0,0.70287,1.1697,136340.0,88410.0,12548.0,97082.0
876,8820.0,0.70281,1.1729,136240.0,88404.0,12776.0,97808.0
877,8830.0,0.70274,1.1732,135660.0,88901.0,12516.0,98313.0
878,8840.0,0.70267,1.1739,135890.0,89002.0,12766.0,97697.0
879,8850.0,0.70261,1.1727,134870.0,88786.0,12448.0,98340.0
880,8860.0,0.70254,1.1756,136280.0,88388.0,12636.0,98274.0
881,8870.0,0.70247,1.1746,135450.0,88296.0,12709.0,97892.0
882,8880.0,0.70241,1.1755,135780.0,88462.0,12654.0,97828.0
883,8890.0,0.70234,1.1753,136120.0,88818.0,12936.0,98428.0
884,8900.0,0.70228,1.175,136200.0,88282.0,12894.0,98664.0
885,8910.0,0.70221,1.1754,135550.0,88818.0,12540.0,98682.0
886,8920.0,0.70214,1.1749,135460.0,89013.0,12571.0,99262.0
887,8930.0,0.70208,1.1785,135450.0,89288.0,12716.0,98925.0
888,8940.0,0.70201,1.1766,135060.0,88925.0,12712.0,99062.0
889,8950.0,0.70195,1.179,135230.0,88973.0,12630.0,98998.0
890,8960.0,0.70188,1.1768,135110.0,88990.0,12851.0,99355.0
891,8970.0,0.70182,1.1785,135620.0,89081.0,12744.0,99464.0
892,8980.0,0.70175,1.1767,135800.0,88629.0,12710.0,100040.0
893,8990.0,0.70169,1.1768,134040.0,89654.0,12713.0,99199.0
894,9000.0,0.70162,1.1777,135100.0,89304.0,12527.0,99580.0
895,9010.0,0.70156,1.1788,135320.0,89302.0,12698.0,100610.0
896,9020.0,0.7015,1.1798,135490.0,89348.0,12860.0,100630.0
897,9030.0,0.70143,1.1808,135640.0,89484.0,12802.0,100760.0
898,9040.0,0.70137,1.1808,135240.0,89722.0,12810.0,100380.0
899,9050.0,0.7013,1.1804,135600.0,89256.0,12848.0,100560.0
900,9060.0,0.70124,1.1814,135900.0,89048.0,12779.0,100760.0
901,9070.0,0.70118,1.1839,135030.0,89348.0,12680.0,101100.0
902,9080.0,0.70111,1.1812,134660.0,89400.0,12642.0,100970.0
903,9090.0,0.70105,1.1832,134790.0,89630.0,12813.0,100750.0
904,9100.0,0.70099,1.1817,135310.0,89338.0,12716.0,100530.0
905,9110.0,0.70092,1.1835,135000.0,89410.0,12945.0,101900.0
906,9120.0,0.70086,1.1842,135860.0,89572.0,12809.0,101950.0
907,9130.0,0.7008,1.1861,134820.0,89912.0,12873.0,102020.0
908,9140.0,0.70074,1.1838,134790.0,89948.0,12910.0,101980.0
909,9150.0,0.70067,1.1848,135020.0,89590.0,12852.0,102050.0
910,9160.0,0.70061,1.1848,134940.0,89743.0,12842.0,101960.0
911,9170.0,0.70055,1.1845,135620.0,89752.0,12685.0,102140.0
912,9180.0,0.70049,1.1841,134510.0,89344.0,12770.0,102160.0
913,9190.0,0.70043,1.1854,134290.0,90003.0,12780.0,102610.0
914,9200.0,0.70036,1.1865,134750.0,90004.0,12971.0,102210.0
915,9210.0,0.7003,1.1889,134940.0,89389.0,12806.0,102800.0
916,9220.0,0.70024,1.1885,134700.0,90106.0,12667.0,103810.0
917,9230.0,0.70018,1.1878,135060.0,89688.0,12836.0,103760.0
918,9240.0,0.70012,1.1882,134620.0,89644.0,13014.0,103310.0
919,9250.0,0.70006,1.1898,134950.0,90508.0,12785.0,103960.0
920,9260.0,0.7,1.1891,134790.0,89904.0,12806.0,103230.0
921,9270.0,0.69993,1.19,134370.0,90051.0,13055.0,103990.0
922,9280.0,0.69987,1.1902,134610.0,90195.0,12880.0,103490.0
923,9290.0,0.69981,1.1908,134720.0,89962.0,13012.0,104470.0
924,9300.0,0.69975,1.1897,134540.0,90646.0,12988.0,104220.0
925,9310.0,0.69969,1.1902,134810.0,90761.0,12720.0,104430.0
926,9320.0,0.69963,1.1915,134360.0,90585.0,12820.0,104890.0
927,9330.0,0.69957,1.193,134580.0,90444.0,12809.0,104410.0
928,9340.0,0.69951,1.193,134440.0,90530.0,12869.0,104810.0
929,9350.0,0.69945,1.1924,134500.0,90142.0,12820.0,104620.0
930,9360.0,0.69939,1.1932,134650.0,90481.0,12972.0,105060.0
931,9370.0,0.69933,1.193,134630.0,90470.0,12994.0,105350.0
932,9380.0,0.69927,1.1955,134700.0,90154.0,13004.0,105330.0
933,9390.0,0.69921,1.1941,134540.0,90816.0,13003.0,105460.0
934,9400.0,0.69915,1.1961,134080.0,90456.0,12872.0,105940.0
935,9410.0,0.6991,1.1932,134420.0,90449.0,12954.0,105760.0
936,9420.0,0.69904,1.1946,134330.0,90099.0,13144.0,106370.0
937,9430.0,0.69898,1.1966,134620.0,90842.0,13060.0,105940.0
938,9440.0,0.69892,1.1938,134080.0,90331.0,12834.0,105820.0
939,9450.0,0.69886,1.1976,134260.0,90614.0,13078.0,106670.0
940,9460.0,0.6988,1.1961,134310.0,90814.0,12956.0,105880.0
941,9470.0,0.69874,1.1972,133960.0,90304.0,13197.0,106440.0
942,9480.0,0.69869,1.1981,133360.0,91023.0,13147.0,107640.0
943,9490.0,0.69863,1.1987,133400.0,90903.0,13092.0,106880.0
944,9500.0,0.69857,1.1967,134670.0,90725.0,12653.0,107140.0
945,9510.0,0.69851,1.1987,133810.0,90846.0,13143.0,107290.0
946,9520.0,0.69845,1.1996,134420.0,90686.0,13228.0,107680.0
947,9530.0,0.6984,1.1995,134380.0,90527.0,12916.0,106950.0
948,9540.0,0.69834,1.2012,134690.0,90928.0,12938.0,107630.0
949,9550.0,0.69828,1.2003,133790.0,90666.0,12994.0,107740.0
950,9560.0,0.69822,1.201,134260.0,90354.0,12864.0,107900.0
951,9570.0,0.69817,1.2015,133830.0,91096.0,12944.0,107840.0
952,9580.0,0.69811,1.2011,134300.0,90576.0,12999.0,107820.0
953,9590.0,0.69805,1.2027,134760.0,91322.0,12898.0,108500.0
954,9600.0,0.698,1.2014,133860.0,91638.0,12919.0,107980.0
955,9610.0,0.69794,1.203,133860.0,91290.0,12992.0,108340.0
956,9620.0,0.69788,1.2042,133770.0,91208.0,13022.0,109150.0
957,9630.0,0.69783,1.2027,133640.0,90934.0,12946.0,108830.0
958,9640.0,0.69777,1.2025,133750.0,90788.0,13102.0,108590.0
959,9650.0,0.69771,1.2039,134120.0,91190.0,13037.0,109550.0
960,9660.0,0.69766,1.2038,133710.0,91170.0,12960.0,109450.0
961,9670.0,0.6976,1.2056,133030.0,91346.0,13016.0,109800.0
962,9680.0,0.69754,1.2057,134360.0,90752.0,13128.0,109580.0
963,9690.0,0.69749,1.2062,133080.0,91068.0,13159.0,109620.0
964,9700.0,0.69743,1.2073,133500.0,90966.0,12905.0,110200.0
965,9710.0,0.69738,1.2061,133460.0,91367.0,13099.0,109890.0
966,9720.0,0.69732,1.2059,132720.0,90780.0,13146.0,109460.0
967,9730.0,0.69727,1.2065,133480.0,90930.0,12924.0,110760.0
968,9740.0,0.69721,1.2078,134010.0,91141.0,13016.0,110280.0
969,9750.0,0.69716,1.2063,133260.0,91118.0,12964.0,109810.0
970,9760.0,0.6971,1.2077,133160.0,91488.0,12924.0,110650.0
971,9770.0,0.69705,1.2083,133260.0,90795.0,12850.0,111130.0
972,9780.0,0.69699,1.209,133000.0,91910.0,13108.0,111180.0
973,9790.0,0.69694,1.2099,133220.0,91738.0,13026.0,111560.0
974,9800.0,0.69688,1.2093,133070.0,91343.0,12998.0,111330.0
975,9810.0,0.69683,1.2096,132950.0,91371.0,13155.0,111520.0
976,9820.0,0.69677,1.2109,133140.0,91381.0,13145.0,111500.0
977,9830.0,0.69672,1.2092,132720.0,91258.0,12892.0,111360.0
978,9840.0,0.69666,1.2117,132610.0,91807.0,13000.0,111710.0
979,9850.0,0.69661,1.2115,133120.0,91735.0,13178.0,112170.0
980,9860.0,0.69656,1.2122,133210.0,91745.0,13063.0,111700.0
981,9870.0,0.6965,1.2116,131960.0,90654.0,12962.0,112450.0
982,9880.0,0.69645,1.2128,133450.0,91707.0,12968.0,111920.0
983,9890.0,0.6964,1.2124,133090.0,91549.0,13162.0,113160.0
984,9900.0,0.69634,1.2135,132710.0,91346.0,13029.0,112920.0
985,9910.0,0.69629,1.2129,133160.0,92254.0,12987.0,112860.0
986,9920.0,0.69623,1.2138,133330.0,91545.0,12967.0,112640.0
987,9930.0,0.69618,1.2144,132450.0,91796.0,12928.0,113080.0
988,9940.0,0.69613,1.2148,133510.0,91628.0,13250.0,113190.0
989,9950.0,0.69608,1.2146,132650.0,92176.0,13292.0,113290.0
990,9960.0,0.69602,1.2153,132430.0,91333.0,13056.0,113780.0
991,9970.0,0.69597,1.215,132730.0,91282.0,13247.0,113270.0
992,9980.0,0.69592,1.216,133120.0,91805.0,13002.0,113850.0
993,9990.0,0.69586,1.2165,132990.0,91794.0,13178.0,114020.0
994,12000.0,0.68703,1.2909,106700.0,78882.0,11253.0,121860.0
995,15000.0,0.67818,1.3999,76310.0,58889.0,9280.0,130750.0
996,20000.0,0.66925,1.5375,44806.0,35112.0,6660.0,140120.0
